index,income_total,income_type,gender,car,reality,child_num,edu_type,family_type,house_type,FLAG_MOBIL,phone_case,email,occyp_type,family_size,begin_month,YEARS_BIRTH,ADD_DAYS_BIRTH,YEARS_EMPLOYED,ADD_DAYS_EMPLOYED,credit
15879,225000.0,Working,M,N,N,0,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,-31.0,52,144,13,319,2.0
15880,270000.0,Pensioner,F,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,1,0,,2.0,-9.0,51,318,unemployed,unemployed,2.0
15881,247500.0,Working,M,N,Y,1,Higher education,Single / not married,House / apartment,1,0,0,,2.0,-26.0,35,232,0,232,0.0
15882,131400.0,Pensioner,M,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-22.0,64,286,unemployed,unemployed,2.0
15883,292500.0,Commercial associate,M,Y,N,0,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,-40.0,51,147,6,6,1.0
15884,112500.0,Working,F,N,Y,0,Incomplete higher,Civil marriage,House / apartment,1,0,0,,2.0,-19.0,25,176,4,291,0.0
15885,180000.0,Commercial associate,F,Y,Y,0,Higher education,Widow,House / apartment,1,1,0,Managers,1.0,-27.0,53,144,14,219,2.0
15886,180000.0,Pensioner,F,N,Y,0,Higher education,Single / not married,House / apartment,1,0,0,,1.0,-3.0,64,273,unemployed,unemployed,1.0
15887,180000.0,Working,F,N,Y,0,Higher education,Married,House / apartment,1,3,0,Core staff,2.0,-10.0,41,236,5,20,2.0
15888,337500.0,Working,F,N,Y,1,Academic degree,Single / not married,House / apartment,1,0,0,,2.0,-29.0,34,145,7,214,1.0
15889,144000.0,Working,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Medicine staff,2.0,-45.0,51,90,14,235,2.0
15890,270000.0,Working,M,Y,Y,1,Secondary / secondary special,Married,House / apartment,1,0,0,,3.0,-36.0,33,289,0,349,0.0
15891,450000.0,Working,M,Y,N,1,Higher education,Married,House / apartment,1,1,1,Core staff,3.0,-55.0,26,357,1,137,2.0
15892,297000.0,Commercial associate,F,N,Y,0,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,Laborers,1.0,-12.0,42,189,8,314,0.0
15893,225000.0,Pensioner,F,N,Y,0,Higher education,Married,House / apartment,1,0,0,,2.0,-46.0,64,242,unemployed,unemployed,2.0
15894,112500.0,Commercial associate,M,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,2.0,-25.0,41,207,6,184,2.0
15895,135000.0,Working,M,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,-8.0,39,260,9,220,1.0
15896,630000.0,Working,F,Y,Y,1,Higher education,Married,House / apartment,1,1,1,Sales staff,3.0,-8.0,51,294,17,344,0.0
15897,225000.0,Working,M,N,N,1,Higher education,Married,House / apartment,1,0,0,Core staff,3.0,-42.0,37,242,17,68,2.0
15898,360000.0,Working,M,Y,Y,1,Higher education,Married,House / apartment,1,2,0,Managers,3.0,-5.0,32,87,10,233,1.0
15899,450000.0,Working,M,Y,Y,1,Higher education,Married,Office apartment,1,0,0,Managers,3.0,-21.0,50,226,7,70,0.0
15900,180000.0,Working,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Cleaning staff,2.0,-41.0,51,152,5,17,2.0
15901,99000.0,Working,F,N,Y,1,Incomplete higher,Married,House / apartment,1,3,0,Sales staff,3.0,-20.0,33,345,5,97,2.0
15902,207000.0,Working,M,N,Y,0,Secondary / secondary special,Married,House / apartment,1,1,0,Drivers,2.0,-15.0,43,75,2,217,2.0
15903,135000.0,Working,F,Y,Y,2,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,4.0,-3.0,43,66,8,253,1.0
15904,494100.0,Commercial associate,M,N,Y,3,Higher education,Married,House / apartment,1,0,0,Managers,5.0,-50.0,36,106,5,279,1.0
15905,112500.0,Commercial associate,F,N,N,1,Secondary / secondary special,Married,With parents,1,0,0,Sales staff,3.0,-10.0,30,78,0,110,0.0
15906,135000.0,Working,F,N,Y,0,Higher education,Single / not married,House / apartment,1,0,0,Managers,1.0,-5.0,24,340,3,38,1.0
15907,202500.0,State servant,M,Y,N,0,Secondary / secondary special,Married,House / apartment,1,3,0,Core staff,2.0,-37.0,31,333,11,260,2.0
15908,103500.0,Working,F,Y,N,0,Higher education,Married,House / apartment,1,3,0,Sales staff,2.0,-28.0,39,41,7,6,0.0
15909,180000.0,Pensioner,M,Y,Y,1,Secondary / secondary special,Married,House / apartment,1,0,0,,3.0,-48.0,48,359,unemployed,unemployed,2.0
15910,180000.0,Working,F,N,Y,1,Secondary / secondary special,Married,House / apartment,1,0,0,Medicine staff,3.0,-32.0,43,8,5,19,1.0
15911,112500.0,Commercial associate,F,N,Y,0,Higher education,Civil marriage,House / apartment,1,3,0,Core staff,2.0,-5.0,26,228,0,200,0.0
15912,112500.0,Commercial associate,F,N,N,1,Secondary / secondary special,Civil marriage,With parents,1,2,0,Sales staff,3.0,-26.0,31,321,4,220,0.0
15913,135000.0,Working,F,N,N,0,Secondary / secondary special,Married,House / apartment,1,1,0,,2.0,-10.0,46,353,15,32,1.0
15914,360000.0,Working,M,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,3,0,High skill tech staff,2.0,-10.0,58,88,5,232,0.0
15915,450000.0,Commercial associate,M,Y,Y,1,Secondary / secondary special,Married,House / apartment,1,1,1,Core staff,3.0,-33.0,49,288,1,313,1.0
15916,121500.0,Commercial associate,F,N,Y,0,Secondary / secondary special,Married,Co-op apartment,1,1,0,Sales staff,2.0,-4.0,32,337,4,251,0.0
15917,99000.0,Commercial associate,F,N,Y,0,Secondary / secondary special,Widow,House / apartment,1,0,0,Security staff,1.0,-47.0,59,143,3,144,2.0
15918,112500.0,Commercial associate,F,Y,Y,1,Higher education,Civil marriage,House / apartment,1,0,1,Core staff,3.0,-25.0,28,331,8,80,2.0
15919,315000.0,Commercial associate,F,N,N,2,Higher education,Married,House / apartment,1,3,0,Managers,4.0,-20.0,35,157,0,309,0.0
15920,202500.0,Working,F,N,N,0,Higher education,Civil marriage,House / apartment,1,3,0,Core staff,2.0,-46.0,41,344,14,69,0.0
15921,67500.0,Pensioner,M,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-17.0,62,287,unemployed,unemployed,2.0
15922,441000.0,Commercial associate,M,Y,Y,0,Higher education,Separated,House / apartment,1,3,0,Managers,1.0,-11.0,39,358,1,270,1.0
15923,67500.0,Working,F,N,N,0,Secondary / secondary special,Married,House / apartment,1,2,0,,2.0,-29.0,50,299,3,65,0.0
15924,180000.0,State servant,M,Y,Y,0,Higher education,Married,House / apartment,1,0,0,High skill tech staff,2.0,-43.0,27,236,1,278,2.0
15925,270000.0,Working,M,N,Y,0,Higher education,Married,House / apartment,1,1,0,Managers,2.0,-39.0,37,49,10,315,1.0
15926,112500.0,State servant,F,N,N,0,Secondary / secondary special,Married,With parents,1,0,0,Medicine staff,2.0,-59.0,47,9,25,238,1.0
15927,225000.0,Working,M,Y,Y,2,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,4.0,-10.0,28,160,9,111,1.0
15928,315000.0,Working,F,Y,N,2,Secondary / secondary special,Married,House / apartment,1,0,0,Sales staff,4.0,-23.0,42,291,10,142,2.0
15929,135000.0,Commercial associate,F,N,Y,0,Incomplete higher,Single / not married,House / apartment,1,2,0,Laborers,1.0,-17.0,30,177,1,129,1.0
15930,157500.0,Working,F,N,N,1,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,Cooking staff,3.0,-12.0,41,135,9,215,0.0
15931,256500.0,Commercial associate,F,Y,Y,0,Higher education,Married,House / apartment,1,2,0,Accountants,2.0,-27.0,30,260,4,264,2.0
15932,180000.0,Pensioner,F,N,N,0,Higher education,Single / not married,House / apartment,1,1,0,,1.0,-19.0,58,21,unemployed,unemployed,2.0
15933,49500.0,Pensioner,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-47.0,61,181,unemployed,unemployed,2.0
15934,112500.0,Working,F,N,N,0,Secondary / secondary special,Married,Municipal apartment,1,2,0,Laborers,2.0,-40.0,32,8,3,67,0.0
15935,112500.0,Commercial associate,M,Y,N,0,Higher education,Married,House / apartment,1,2,0,,2.0,-15.0,57,208,6,6,1.0
15936,337500.0,Commercial associate,F,Y,Y,1,Higher education,Married,House / apartment,1,0,0,High skill tech staff,3.0,-5.0,39,323,3,155,1.0
15937,180000.0,Working,F,Y,N,0,Higher education,Married,Municipal apartment,1,0,0,,2.0,-45.0,49,33,5,180,2.0
15938,202500.0,Pensioner,F,N,Y,0,Secondary / secondary special,Widow,House / apartment,1,0,0,,1.0,-51.0,57,321,unemployed,unemployed,1.0
15939,315000.0,Working,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Medicine staff,2.0,-51.0,61,69,40,210,1.0
15940,270000.0,Commercial associate,M,Y,Y,2,Incomplete higher,Married,House / apartment,1,2,0,Managers,4.0,-46.0,43,239,10,34,2.0
15941,157500.0,Working,F,N,N,1,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,Cooking staff,3.0,-45.0,41,135,9,215,0.0
15942,279000.0,Pensioner,F,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-6.0,58,7,unemployed,unemployed,0.0
15943,585000.0,Commercial associate,M,Y,Y,0,Secondary / secondary special,Married,With parents,1,0,0,Drivers,2.0,-8.0,45,228,4,186,1.0
15944,90000.0,Pensioner,F,N,Y,0,Secondary / secondary special,Widow,House / apartment,1,0,0,,1.0,-42.0,67,174,unemployed,unemployed,2.0
15945,121500.0,Commercial associate,F,N,Y,0,Higher education,Civil marriage,House / apartment,1,0,0,Accountants,2.0,-2.0,30,207,0,277,1.0
15946,225000.0,Working,F,Y,N,0,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,2.0,-46.0,56,201,2,334,2.0
15947,180000.0,Commercial associate,F,Y,Y,1,Higher education,Married,House / apartment,1,0,1,Core staff,3.0,-10.0,32,221,0,183,1.0
15948,225000.0,Working,F,N,Y,1,Secondary / secondary special,Separated,House / apartment,1,0,0,,2.0,-11.0,38,207,10,142,0.0
15949,121500.0,Working,F,N,Y,1,Higher education,Married,House / apartment,1,2,0,Accountants,3.0,-41.0,32,301,8,45,1.0
15950,270000.0,Working,F,N,N,0,Higher education,Single / not married,Rented apartment,1,2,0,Medicine staff,1.0,-48.0,37,257,5,140,2.0
15951,153000.0,Working,F,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-13.0,41,1,0,170,2.0
15952,270000.0,Working,M,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,-1.0,46,106,0,248,0.0
15953,112500.0,Working,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,3,0,Sales staff,2.0,-9.0,27,39,6,309,0.0
15954,225000.0,Working,F,N,N,0,Secondary / secondary special,Single / not married,House / apartment,1,3,0,,1.0,-59.0,52,336,12,71,2.0
15955,103500.0,Working,F,N,N,0,Secondary / secondary special,Civil marriage,House / apartment,1,2,0,,2.0,-20.0,51,155,20,297,2.0
15956,180000.0,Working,M,Y,Y,1,Secondary / secondary special,Married,House / apartment,1,0,0,High skill tech staff,3.0,-22.0,37,80,2,17,2.0
15957,157500.0,Working,M,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,-31.0,29,62,4,150,2.0
15958,225000.0,Working,F,Y,N,1,Higher education,Civil marriage,House / apartment,1,0,0,Core staff,3.0,-17.0,31,186,2,5,2.0
15959,202500.0,State servant,F,N,N,0,Higher education,Married,House / apartment,1,1,0,Laborers,2.0,-22.0,47,119,3,253,1.0
15960,103500.0,Working,F,Y,Y,2,Secondary / secondary special,Married,House / apartment,1,0,0,Accountants,4.0,-16.0,32,136,4,140,2.0
15961,167400.0,Pensioner,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-5.0,52,48,unemployed,unemployed,1.0
15962,202500.0,Commercial associate,M,N,Y,0,Secondary / secondary special,Separated,House / apartment,1,0,0,Cleaning staff,1.0,-41.0,51,130,10,3,2.0
15963,157500.0,Commercial associate,F,N,Y,1,Secondary / secondary special,Separated,House / apartment,1,1,0,Laborers,2.0,-53.0,42,224,0,96,1.0
15964,135000.0,Pensioner,F,N,Y,0,Secondary / secondary special,Single / not married,House / apartment,1,0,0,,1.0,-15.0,64,259,unemployed,unemployed,1.0
15965,225000.0,Working,F,N,N,0,Secondary / secondary special,Married,House / apartment,1,3,0,Sales staff,2.0,-10.0,55,67,10,110,2.0
15966,211500.0,Working,F,N,Y,1,Secondary / secondary special,Married,House / apartment,1,3,0,Core staff,3.0,-42.0,34,175,2,25,2.0
15967,560250.0,Working,F,Y,Y,1,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Sales staff,2.0,-31.0,35,212,6,140,1.0
15968,225000.0,Working,M,N,N,1,Higher education,Separated,Office apartment,1,0,0,,2.0,-39.0,35,282,2,321,0.0
15969,337500.0,Working,M,Y,N,2,Higher education,Married,House / apartment,1,2,0,,4.0,0.0,32,130,4,202,0.0
15970,247500.0,Commercial associate,F,N,N,1,Incomplete higher,Married,House / apartment,1,2,0,,3.0,-20.0,33,172,6,159,2.0
15971,180000.0,Commercial associate,F,Y,Y,2,Higher education,Civil marriage,House / apartment,1,0,1,Sales staff,4.0,-7.0,31,227,3,74,0.0
15972,166500.0,State servant,F,N,N,0,Secondary / secondary special,Married,House / apartment,1,1,0,Managers,2.0,-32.0,44,356,12,312,0.0
15973,324000.0,Working,F,N,Y,0,Secondary / secondary special,Separated,House / apartment,1,0,0,High skill tech staff,1.0,-39.0,44,60,4,97,2.0
15974,112500.0,Working,F,Y,N,0,Higher education,Married,Municipal apartment,1,0,0,,2.0,-5.0,42,87,4,109,0.0
15975,135000.0,Working,F,N,N,1,Secondary / secondary special,Married,House / apartment,1,3,0,Accountants,3.0,-31.0,29,143,4,159,2.0
15976,112500.0,Pensioner,M,Y,N,0,Higher education,Married,House / apartment,1,0,0,,2.0,-36.0,46,14,unemployed,unemployed,2.0
15977,135000.0,Working,F,Y,Y,0,Higher education,Married,House / apartment,1,0,1,,2.0,-29.0,42,138,13,89,1.0
15978,90000.0,Working,F,N,N,0,Secondary / secondary special,Single / not married,With parents,1,0,0,Laborers,1.0,-7.0,27,242,8,132,0.0
15979,238500.0,Commercial associate,M,N,N,1,Secondary / secondary special,Single / not married,Co-op apartment,1,0,0,Security staff,2.0,-9.0,24,34,0,124,2.0
15980,202500.0,State servant,M,N,Y,1,Secondary / secondary special,Married,House / apartment,1,0,0,Private service staff,3.0,-37.0,27,21,1,65,2.0
15981,135000.0,Pensioner,F,N,N,0,Secondary / secondary special,Single / not married,House / apartment,1,0,0,,2.0,-29.0,58,142,unemployed,unemployed,2.0
15982,112500.0,Commercial associate,F,N,Y,0,Higher education,Married,Municipal apartment,1,2,1,Sales staff,2.0,-8.0,40,35,8,65,2.0
15983,166500.0,Working,F,N,Y,0,Incomplete higher,Married,House / apartment,1,0,0,Laborers,2.0,-17.0,36,16,5,92,1.0
15984,94500.0,Working,F,N,Y,0,Higher education,Single / not married,House / apartment,1,0,0,Accountants,1.0,-6.0,36,320,6,353,0.0
15985,157500.0,Pensioner,F,N,Y,0,Higher education,Married,House / apartment,1,0,0,,2.0,-19.0,57,158,unemployed,unemployed,1.0
15986,99000.0,State servant,F,N,N,0,Incomplete higher,Single / not married,House / apartment,1,1,0,,1.0,-12.0,23,39,0,135,2.0
15987,202500.0,Pensioner,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-42.0,58,294,unemployed,unemployed,2.0
15988,292500.0,Pensioner,M,Y,N,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-52.0,51,260,unemployed,unemployed,1.0
15989,225000.0,State servant,M,Y,Y,0,Higher education,Married,House / apartment,1,0,0,,2.0,-57.0,32,218,6,256,1.0
15990,225000.0,Commercial associate,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Realty agents,2.0,-12.0,47,246,26,69,2.0
15991,135000.0,Working,F,N,N,0,Secondary / secondary special,Married,House / apartment,1,3,0,Sales staff,2.0,-39.0,43,144,4,65,2.0
15992,157500.0,Working,F,Y,N,1,Higher education,Married,House / apartment,1,0,0,Sales staff,3.0,-40.0,26,207,0,257,0.0
15993,270000.0,Commercial associate,F,N,Y,0,Secondary / secondary special,Widow,House / apartment,1,3,1,Core staff,1.0,-56.0,36,130,0,235,2.0
15994,180000.0,Commercial associate,F,N,N,0,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Cooking staff,1.0,-5.0,27,286,6,341,1.0
15995,157500.0,Working,F,N,N,1,Higher education,Married,With parents,1,0,0,Sales staff,3.0,-36.0,34,193,0,102,2.0
15996,90000.0,Working,F,N,N,0,Secondary / secondary special,Married,House / apartment,1,3,0,Secretaries,2.0,-32.0,47,200,8,353,0.0
15997,292500.0,Pensioner,M,Y,Y,0,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,,2.0,-8.0,64,2,unemployed,unemployed,1.0
15998,126000.0,Commercial associate,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,3,0,Laborers,2.0,-4.0,39,30,20,73,1.0
15999,202500.0,Commercial associate,F,N,Y,0,Higher education,Married,House / apartment,1,3,0,Managers,2.0,-26.0,48,193,1,353,0.0
16000,180000.0,Working,F,N,Y,1,Secondary / secondary special,Married,With parents,1,1,1,Sales staff,3.0,-28.0,22,11,3,324,2.0
16001,135000.0,State servant,F,N,Y,0,Incomplete higher,Single / not married,With parents,1,1,1,,1.0,-16.0,27,18,5,261,2.0
16002,157500.0,Commercial associate,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,3,0,Core staff,2.0,-14.0,46,248,2,195,2.0
16003,157500.0,Working,M,Y,Y,0,Higher education,Married,With parents,1,0,0,Accountants,2.0,0.0,30,141,2,116,0.0
16004,144000.0,Working,F,N,N,2,Secondary / secondary special,Married,House / apartment,1,0,0,Medicine staff,4.0,-28.0,46,211,13,259,2.0
16005,135000.0,Pensioner,F,N,N,0,Secondary / secondary special,Widow,House / apartment,1,1,0,,1.0,-24.0,57,295,unemployed,unemployed,2.0
16006,166500.0,Working,F,Y,Y,0,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,Sales staff,2.0,-49.0,40,49,8,221,2.0
16007,225000.0,Pensioner,F,Y,Y,0,Secondary / secondary special,Single / not married,House / apartment,1,0,0,,1.0,-7.0,59,360,unemployed,unemployed,0.0
16008,135000.0,Working,F,Y,Y,1,Secondary / secondary special,Married,House / apartment,1,0,0,Security staff,3.0,-5.0,38,303,0,217,1.0
16009,144000.0,State servant,F,N,Y,0,Higher education,Single / not married,House / apartment,1,0,0,,1.0,-2.0,35,20,2,37,0.0
16010,180000.0,Commercial associate,M,Y,N,1,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,3.0,-24.0,30,141,3,66,2.0
16011,135000.0,Commercial associate,F,N,Y,1,Higher education,Married,House / apartment,1,2,1,Core staff,3.0,-8.0,26,288,7,355,1.0
16012,202500.0,Commercial associate,M,Y,Y,0,Higher education,Married,House / apartment,1,0,0,Drivers,2.0,-36.0,42,76,4,3,2.0
16013,180000.0,Working,F,N,N,0,Secondary / secondary special,Single / not married,With parents,1,2,0,Sales staff,1.0,-41.0,28,47,7,38,2.0
16014,76500.0,Working,F,N,N,0,Secondary / secondary special,Married,House / apartment,1,2,0,,2.0,-10.0,46,86,0,97,2.0
16015,189000.0,Pensioner,F,N,Y,0,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,,2.0,-7.0,55,72,unemployed,unemployed,1.0
16016,135000.0,Working,M,N,N,1,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,3.0,-9.0,27,261,2,150,0.0
16017,202500.0,Working,M,Y,Y,1,Secondary / secondary special,Married,House / apartment,1,3,0,Drivers,3.0,-19.0,41,242,5,277,0.0
16018,301500.0,Working,M,Y,Y,0,Secondary / secondary special,Married,Rented apartment,1,0,0,Laborers,2.0,-42.0,24,249,2,134,0.0
16019,180000.0,Working,M,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,1,0,,2.0,-51.0,45,162,2,320,2.0
16020,225000.0,Pensioner,F,N,Y,0,Secondary / secondary special,Widow,House / apartment,1,0,1,,1.0,-15.0,57,346,unemployed,unemployed,0.0
16021,247500.0,Commercial associate,F,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Drivers,2.0,-12.0,49,73,6,325,1.0
16022,67500.0,Working,F,N,N,0,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,-27.0,50,151,5,324,2.0
16023,202500.0,State servant,F,N,Y,0,Secondary / secondary special,Separated,House / apartment,1,0,0,Medicine staff,1.0,-19.0,46,44,4,232,2.0
16024,153000.0,Commercial associate,F,N,Y,2,Higher education,Married,House / apartment,1,0,0,Accountants,4.0,-27.0,36,143,3,229,2.0
16025,157500.0,Working,M,N,N,0,Secondary / secondary special,Married,House / apartment,1,3,1,Private service staff,2.0,-54.0,38,260,7,322,2.0
16026,315000.0,Commercial associate,F,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,0,1,Core staff,2.0,-24.0,42,323,15,25,1.0
16027,225000.0,Working,F,N,Y,0,Higher education,Separated,House / apartment,1,0,0,Private service staff,1.0,-12.0,44,12,0,338,2.0
